Id,Prediction
12790,4191415.89397546
12791,3390645.66999353
12792,3445562.14518822
12793,4462005.80779123
12794,3823361.1283105
12795,3917154.20544898
12796,3643752.86096841
12797,4283169.18650198
12798,3334336.47332467
12799,4289044.49481102
12800,3953770.8749447
12801,3310413.57886083
12802,3941246.84559234
12803,3497348.53923888
12804,2956370.08400793
12805,3848856.37764394
12806,3245559.57458767
12807,3794035.22337534
12808,3734183.86241695
12809,3965275.21896776
12810,4042265.51846162
12811,3904538.33929393
12812,4024970.00301158
12813,4092778.00566501
12814,4005955.42944159
12815,3921725.42304221
12816,4784142.03325964
12817,3769438.63398535
12818,3735527.68977038
12819,3539198.79397746
12820,3308263.65146872
12821,3496771.10320059
12822,4207779.5495451
12823,3808906.1314101
12824,3695838.84712711
12825,3970285.46370616
12826,3864160.17428591
12827,3607688.65513993
12828,3553094.60728822
12829,3332446.55744482
12830,3803619.77922087
12831,2860361.10171293
12832,3606152.29467723
12833,3953905.57588026
12834,3943029.79278881
12835,4054719.0567482
12836,2433087.14380746
12837,4041925.55268623
12838,3633538.54330842
12839,3585650.23860001
12840,4147835.11805562
12841,3759174.59321622
12842,2964352.5726649
12843,3851698.53183387
12844,3619908.76597798
12845,3868644.91239347
12846,3427981.00664307
12847,3685788.77196668
12848,4132717.32172703
12849,3512838.72997132
12850,3259225.65715356
12851,3145884.80900231
12852,4305378.15057403
12853,3512424.91513396
12854,3555122.9134933
12855,3536599.88627128
12856,3800445.54075232
12857,3602690.05110455
12858,4059097.33385253
12859,4717000.97670839
12860,4054244.62862017
12861,2811715.33112233
12862,3791451.5655808
12863,3139481.74244811
12864,3642701.84456385
12865,3371426.54463086
12866,4778499.7399432
12867,3114587.9039794
12868,4108230.51924406
12869,3483073.61305901
12870,3225977.52488418
12871,4252009.83772972
12872,3458091.1035975
12873,4344465.00716621
12874,3859729.58651706
12875,3736005.23110482
12876,4041969.57452639
12877,3854239.19640269
12878,3494905.89508594
12879,4019264.98193902
12880,3107562.72802762
12881,3568960.88241818
12882,3680463.00351864
12883,4164826.07327436
12884,4434573.10514671
12885,3969376.46746521
12886,3426346.68427846
12887,3740692.37420159
12888,3935021.66704178
12889,3372085.83843239
12890,3916032.23256883
12891,3300615.72479741
12892,3643222.33777105
12893,2646026.46005345
12894,3899757.91230758
12895,3360050.11368824
12896,3590768.51414247
12897,3861882.37162167
12898,3417265.48481676
12899,4105250.01966096
12900,4201917.92177165
12901,3936188.82082609
12902,4396944.95493704
12903,3507601.22920721
12904,3435897.57906937
12905,3306593.8162579
12906,3595167.50725428
12907,3848305.38549273
12908,4195005.59309606
12909,3276755.63358715
12910,4448101.50341292
12911,4170245.65897356
12912,3729316.48652586
12913,3562502.77006939
12914,3343556.28827256
12915,4280516.43905244
12916,3662428.12087406
12917,3666699.66352112
12918,4324264.02278125
12919,3084671.6517341
12920,4017911.52499952
12921,2987858.44876983
12922,3381723.97041972
12923,3005299.46535197
12924,3835237.92668762
12925,3711004.19046687
12926,4463671.1267299
12927,2886589.64092779
12928,4137781.1952113
12929,4311002.48536772
12930,3646740.33053742
12931,4189886.4600192
12932,4208621.1957698
12933,4225810.30394966
12934,4402359.35393777
12935,3734789.92271628
12936,4113913.0860369
12937,3213779.39433204
12938,3796841.46514724
12939,3586816.72962909
12940,4143972.37698862
12941,3524410.22222544
12942,2739466.45316227
12943,3830371.34444238
12944,4458869.48882359
12945,3541274.47252147
12946,3365230.51789531
12947,4594571.57950797
12948,3411077.16738118
12949,3640046.15845557
12950,3721758.42693626
12951,3013175.0085245
12952,4319337.17324476
12953,3357873.80673804
12954,3104630.99795862
12955,3602369.79763825
12956,3314603.60957937
12957,3835374.43645077
12958,3377233.75411082
12959,3992038.86605664
12960,3989792.47439856
12961,3932552.05059443
12962,3583610.11598482
12963,3676377.78241724
12964,3842672.38419788
12965,4108542.00334191
12966,3302661.70810722
12967,3855273.70825469
12968,3756749.01448701
12969,3647015.92452376
12970,3602005.69437575
12971,3811609.5789651
12972,3180996.39830931
12973,3809929.07436663
12974,3751735.19477017
12975,4030492.98001854
12976,2594549.69085298
12977,4150883.72329881
12978,4333756.0199066
12979,3413413.547153
12980,3713119.86914716
12981,3899367.36086884
12982,4013427.0557484
12983,4679864.39942146
12984,4393530.10190873
12985,4267626.50570311
12986,4161165.8018297
12987,2878927.1899705
12988,3970472.83099568
12989,4322809.49912967
12990,2786099.94182326
12991,4506984.84461048
12992,3401995.5853109
12993,3793390.93742743
12994,4024472.89096795
12995,4145378.14694061
12996,3772672.30958541
12997,3351562.19446001
12998,3240456.67999322
12999,3854675.46575878
13000,3545380.26298443
13001,2885052.8980201
13002,3217840.52730779
13003,3631520.91125761
13004,4075675.94910949
13005,3190372.26489027
13006,3031170.26620731
13007,4308163.59919346
13008,4169989.38428596
13009,3427916.05332565
13010,4102874.68776561
13011,3922128.41146102
13012,3195590.31476048
13013,3738223.47532699
13014,4318585.14377692
13015,3538719.00828537
13016,4012664.02745868
13017,4122969.2788087
13018,3613397.37248406
13019,3583541.89415682
13020,4510422.74348757
13021,4140531.06479817
13022,3868799.48573156
13023,3424759.77795294
13024,4601666.36296988
13025,3876630.74634521
13026,3689076.8932544
13027,3741270.18647872
13028,4443940.34156227
13029,4086956.25034839
13030,3802260.90223242
13031,3740740.12856817
13032,3821086.96705845
13033,4408668.37073698
13034,3708806.12822367
13035,3394579.20062732
13036,3523383.62630531
13037,4016023.86266806
13038,3577835.57060764
13039,3591432.11482009
13040,3687889.91726763
13041,3606261.79574039
13042,2547884.63461958
13043,4175131.21305939
13044,2930508.4755009
13045,3868731.9834369
13046,4114314.76708697
13047,4601526.5772377
13048,3567259.91650777
13049,3268119.38098637
13050,3766546.71631507
13051,3648036.11689097
13052,3300016.10267709
13053,3778377.41410222
13054,3918368.057931
13055,3387378.60577019
13056,4696152.95490054
13057,4729726.38437488
13058,3806443.80389352
13059,3500923.6146789
13060,3773214.61626296
13061,3016388.4184015
13062,4454757.48841931
13063,3177944.65765727
13064,3842683.28801406
13065,3879532.70181212
13066,4571211.54488311
13067,3292228.55674768
13068,3651997.84337959
13069,3719301.70597395
13070,4064624.57109972
13071,3876566.16418822
13072,4168069.44375885
13073,4441357.10763001
13074,4533268.95458933
13075,3947714.66624439
13076,3901340.17868253
13077,4362289.82211522
13078,4056714.07351987
13079,3534310.42205225
13080,4192735.0074062
13081,3316116.65902669
13082,2590119.54018588
13083,3840485.57794488
13084,3796691.72884759
13085,3213207.62216169
13086,3517447.96506866
13087,3929784.6097759
13088,3970405.55670314
13089,3863663.11274009
13090,4063555.56156566
13091,2965768.78568266
13092,3992627.05044884
13093,4614290.347693
13094,3755763.42746104
13095,4284480.88134989
13096,3460931.3476077
13097,3413546.48547044
13098,4102448.04112816
13099,3362320.42499096
13100,3229157.27048123
13101,4191152.56984492
13102,4497549.40042252
13103,3112295.2204977
13104,3431639.65136708
13105,3515078.49200969
13106,4462208.12057639
13107,4265511.67186251
13108,3894723.27582084
13109,3734298.5538041
13110,3931221.17691987
13111,3178662.80680181
13112,3518882.81563158
13113,4197655.67385475
13114,3951096.59775703
13115,3883826.16519132
13116,4401852.2033175
13117,3607654.37809893
13118,3843001.38260773
13119,2986283.37739567
13120,4350208.68799106
13121,3994727.87609021
13122,4071381.36795637
13123,3709333.15917213
13124,4132563.76836874
13125,4400757.65183723
13126,3774722.46675119
13127,3838504.9979913
13128,2953344.44959321
13129,3625905.17841915
13130,3352368.75789556
13131,4011563.4687836
13132,3704260.64284137
13133,3805888.5577475
13134,3686225.33041358
13135,3691475.14031443
13136,3952026.03948495
13137,3139478.07890437
13138,3612253.93406795
13139,3796983.2805628
13140,3853496.2091031
13141,3247710.26013349
13142,3670852.59528164
13143,3049090.28901316
13144,4126091.99322763
13145,3373366.95989341
13146,3669418.87024141
13147,4306001.58226866
13148,4066716.87821492
13149,3526982.0550305
13150,3873930.03236969
13151,3992614.16396071
13152,3426889.69659637
13153,3271057.15802647
13154,3466398.62845102
13155,4244107.64846801
13156,2900753.40002698
13157,4067448.61427693
13158,2383708.18543916
13159,3774522.82353838
13160,2964875.36730695
13161,3722096.68509789
13162,4066760.18994073
13163,3605073.69938462
13164,4204255.00360634
13165,4203528.55407149
13166,2991699.44302262
13167,4018850.60602305
13168,3480723.07321059
13169,4133154.04886419
13170,3901742.559552
13171,3930782.79896105
13172,3002514.0324516
13173,3814121.87711731
13174,3609874.67199534
13175,4083695.33372762
13176,4157347.4634729
13177,4524617.62981623
13178,3165300.4972023
13179,4166747.23663864
13180,4244128.42991677
13181,3643609.02751261
13182,3729832.11833087
13183,3145109.38264176
13184,3464935.75613227
13185,4180681.88261382
13186,3156462.2812747
13187,3602456.7692599
13188,3973833.81976373
13189,3738407.93221006
13190,4255830.72457264
13191,3828677.76633918
13192,3473123.15700817
13193,3964401.79019196
13194,3276316.58469239
13195,4140749.27351515
13196,3740388.10061954
13197,2527599.02267137
13198,3716694.32090906
13199,3728417.73562008
13200,3594651.05283166
13201,2760003.23018646
13202,4330210.2903235
13203,4104533.99822108
13204,2796393.96473137
13205,3990521.43748806
13206,3719491.74897103
13207,3859930.46351664
13208,3731522.81201519
13209,4086139.70623829
13210,3452608.32932249
13211,3920897.27728744
13212,3691099.80947686
13213,3711340.31597349
13214,3887013.69409538
13215,4140460.6539278
13216,3300336.94738121
13217,2954547.34759314
13218,3596834.42395029
13219,4033604.11734774
13220,3933013.06824715
13221,3504453.41652501
13222,3108187.80561589
13223,4287377.71430141
13224,3866586.14880468
13225,4221956.96323942
13226,3793790.1298971
13227,4074687.88193641
13228,3042735.3537884
13229,3942045.08277655
13230,3607607.30667424
13231,3788139.98971706
13232,3601543.47923052
13233,3809548.80105642
13234,3811651.28820457
13235,4154224.47777481
13236,3530267.97782201
13237,3780711.045696
13238,3057501.04025093
13239,3262629.37170817
13240,3233787.66904533
13241,3587582.41220331
13242,3665832.68754638
13243,2692883.0439638
13244,3812429.8210731
13245,3273453.12998629
13246,3727142.68120142
13247,3775160.28353742
13248,3531088.83513593
13249,3432841.61523023
13250,2827801.27355075
13251,4191179.44360874
13252,3464806.84171052
13253,3688678.6137193
13254,3390749.17949929
13255,3806761.44474191
13256,3937620.88724987
13257,3803034.07379214
13258,3568615.64843194
13259,2520494.94918896
13260,2931099.90236606
13261,3921523.83288414
13262,3799187.76159204
13263,3645266.16432573
13264,3258711.95759214
13265,3998781.33342395
13266,3765861.27378615
13267,4022166.44683903
13268,3022411.48503541
13269,3872859.00980706
13270,3319960.70519839
13271,3336616.71733843
13272,3743829.79549791
13273,3191539.83515391
13274,3310416.1259461
13275,4240063.93928682
13276,3849516.0505865
13277,4077386.68877311
13278,3874581.83513139
13279,3522762.41010121
13280,4071790.94310957
13281,3732929.48493473
13282,3746971.09386363
13283,3181159.93292761
13284,3749792.52830525
13285,3864308.09617506
13286,3497771.69272573
13287,3628760.01787451
13288,3238554.65157724
13289,3352905.67597096
13290,3606202.33821943
13291,4240566.00825586
13292,3511239.53859456
13293,3172564.00562205
13294,3863213.30608795
13295,2691096.34811496
13296,3862741.73904204
13297,4079368.52957836
13298,3664828.34012743
13299,3840509.49870293
13300,3043462.24442285
13301,3396583.86406658
13302,3398620.47914993
13303,3570769.45324101
13304,4027591.8690476
13305,3696824.93927487
13306,4196756.2532868
13307,4013561.46908696
13308,4108063.04318878
13309,3947674.88876576
13310,2870069.35872069
13311,3593251.50503567
13312,3899231.93163401
13313,3330746.4491463
13314,3786699.39369144
13315,4003708.57970978
13316,3716840.65820823
13317,3811876.65688781
13318,2950936.33697348
13319,4011408.93524136
13320,3820406.13625429
13321,3847295.50373661
13322,4229446.37997391
13323,3814657.67859421
13324,3444138.74424572
13325,3877712.51573131
13326,4614627.00939395
13327,2892701.04684432
13328,3602817.38056535
13329,3325332.95387647
13330,3906741.41272192
13331,3464185.11890498
13332,4415460.41283561
13333,3648753.20332233
13334,3814840.14957286
13335,3889039.16712597
13336,2939281.19779256
13337,4060153.46861365
13338,3319833.49769277
13339,4032454.91544139
13340,3672230.97404986
13341,3492268.65937188
13342,3689939.24215335
13343,4764454.73043127
13344,3959181.02631162
13345,3752399.72481225
13346,4080924.2980482
13347,3906533.60761135
13348,4058964.85577702
13349,3179274.39578644
13350,3832041.2247393
13351,3571353.14504396
13352,3795113.72187558
13353,3997538.60176445
13354,3294331.88986961
13355,4129930.88866842
13356,3190318.14431857
13357,3477811.15096248
13358,4372450.55984995
13359,4205925.95970939
13360,3432457.13958691
13361,4152257.90806539
13362,3632442.55534878
13363,3957544.93136928
13364,4490483.97419037
13365,4158831.1982855
13366,4164131.34529069
13367,3198940.88612545
13368,3919868.06394635
13369,3049312.01120336
13370,3753634.9719438
13371,2744336.3758116
13372,3715440.19811606
13373,3351092.70765748
13374,3196070.81156496
13375,3782829.97898811
13376,3158798.77878651
13377,4503575.60805248
13378,3467273.53363215
13379,4146169.51024911
13380,4234907.30336339
13381,3091234.16658648
13382,4111604.43493903
13383,3479638.97776116
13384,3565077.13096014
13385,3549255.20407812
13386,3093088.85060469
13387,3054940.37581982
13388,3825322.54329873
13389,4044860.71914553
13390,3434903.49081779
13391,2877247.44170035
13392,4336207.41446238
13393,4404538.35170414
13394,3754634.16797449
13395,3271879.16940363
13396,3670492.5937486
13397,4245580.17828422
13398,4540789.02112553
13399,2954245.00604484
13400,3570014.98597875
13401,3891873.54563399
13402,2769596.09873266
13403,3927587.34373341
13404,4186506.42694847
13405,3330827.14117185
13406,3595928.22918637
13407,3518144.19528878
13408,3808487.87978742
13409,3867860.63919124
13410,3292656.91802886
13411,3300674.90224396
13412,2486683.91262075
13413,4612916.6740592
13414,3095924.23975131
13415,2441517.23273609
13416,3996719.77754184
13417,2911815.98231235
13418,3955923.71389229
13419,4508407.6108107
13420,3644740.22729356
13421,3945381.60449363
13422,3116878.6889267
13423,4086946.8734197
13424,4351432.76999423
13425,4334907.50968586
13426,3606665.35110433
13427,3148047.44799942
13428,3254406.02193529
13429,3817483.35916927
13430,3788850.80204301
13431,3077950.36720409
13432,3769993.49230357
13433,2919985.84781992
13434,3519351.0292715
13435,4625056.63932435
13436,3858825.56517233
13437,3691518.92575674
13438,3508671.54866666
13439,3512409.77169228
13440,3014854.20079971
13441,3887376.85468545
13442,4165877.03082909
13443,4207596.73286845
13444,4028685.7193416
13445,3575430.52829827
13446,4422869.16478801
13447,3855151.23097241
13448,4102100.31589493
13449,4300122.75896646
13450,2978760.14941785
13451,3759032.37651783
13452,3142046.6444039
13453,3836575.86112776
13454,4364974.64672739
13455,3808894.17959549
13456,3677772.67373782
13457,3285811.52564709
13458,2617813.04461716
13459,4352619.82751391
13460,3857676.07388975
13461,4015638.87843443
13462,4155472.38692331
13463,3038950.15970621
13464,3562269.02854651
13465,2859374.61063725
13466,3886706.65289079
13467,2562062.66395133
13468,3942957.63513709
13469,3290021.87420664
13470,3661271.50472417
13471,3934162.34112686
13472,3890060.29857743
13473,3920559.58369018
13474,3908162.59966773
13475,3500798.8769971
13476,3814725.98180122
13477,4104168.65339721
13478,3671644.58524467
13479,3507511.87070847
13480,3863167.02590065
13481,3595901.6754203
13482,3308941.28290039
13483,3263411.77306074
13484,4085331.07111384
13485,2708642.36489294
13486,4006575.86448938
13487,4120153.24752823
13488,4075475.59987077
13489,3881865.83695756
13490,3596746.66913985
13491,3552212.07829321
13492,3915323.50736519
13493,4612768.3625477
13494,4423189.30333474
13495,3479658.92296982
13496,4370989.83948993
13497,4064538.48860995
13498,3244259.86904154
13499,3747765.18419405
13500,2883731.3130596
13501,3691574.33900496
13502,3964371.25938488
13503,3625106.30562616
13504,3358695.6772977
13505,3343483.71957502
13506,3578600.24725383
13507,3245082.7736045
13508,3162622.81856995
13509,4164614.60754249
13510,3582008.46348734
13511,3571785.27948528
13512,3713770.00705936
13513,4253372.23708523
13514,3300319.4477633
13515,3221212.39272617
13516,4291438.83318406
13517,3439569.38101958
13518,3010436.27873961
13519,4432066.52485626
13520,3642001.20353313
13521,3676489.55786511
13522,3694243.45147204
13523,3774668.10824892
13524,4050231.18925754
13525,3801267.86205551
13526,3471506.00233765
13527,2727193.54265026
13528,3658969.98352123
13529,3403843.0298393
13530,3965637.21058268
13531,3743088.73233606
13532,3765409.33924765
13533,3695602.80938206
13534,3472345.05211905
13535,4486251.63680281
13536,4097840.727712
13537,4387974.75678435
13538,4393012.3525071
13539,3239158.7654283
13540,4609287.08253841
13541,3245825.06078633
13542,3561656.81933214
13543,3127787.24031254
13544,2598757.3249489
13545,3780135.91733683
13546,3737471.05350818
13547,3134975.26062638
13548,3595104.279285
13549,3381573.40824716
13550,3035606.3717209
13551,3385478.37951227
13552,3685959.2548504
13553,3164602.64380419
13554,2931006.75519904
13555,3782244.2594629
13556,4454421.18466682
13557,3384195.89290193
13558,3615344.06019293
13559,4425478.86119343
13560,4136247.89173716
13561,3080610.85891337
13562,4145301.93695543
13563,3530488.75647662
13564,4111532.44373823
13565,3452713.58028048
13566,3913441.25697313
13567,4446914.16713897
13568,4225571.58476502
13569,3607888.9011104
13570,4062727.51325993
13571,4046286.16384548
13572,3670270.50646166
13573,3854708.91766509
13574,3852365.39214241
13575,4199999.45781251
13576,4071791.6974906
13577,3057799.68842686
13578,3853454.42693294
13579,3560570.47535952
13580,3922369.7866487
13581,3405409.80919696
13582,3315789.89104353
13583,3487411.59339509
13584,3521962.66746148
13585,3637338.97022798
13586,3922259.68431084
13587,3508171.53858836
13588,4019302.316563
13589,3391299.98956975
13590,3813015.17818184
13591,3326842.82435426
13592,4414414.25546447
13593,3282833.42569723
13594,3545029.38498264
13595,3374111.52023071
13596,3787226.02323079
13597,3410823.25713347
13598,4511485.82980902
13599,3707230.02559432
13600,4099654.46047321
13601,3974679.01404434
13602,3621173.3400316
13603,3761980.92206037
13604,3843164.6659483
13605,3822492.49601918
13606,4165390.34472417
13607,3772874.83921673
13608,3062856.50840622
13609,3896276.18779926
13610,3102859.75495689
13611,4516101.60128738
13612,2694932.70417486
13613,4060078.63043683
13614,3373984.90084579
13615,4630311.11046789
13616,3837322.49458193
13617,3863443.0594149
13618,3875930.48583481
13619,3749354.58244648
13620,4178038.63587152
13621,4484107.82994193
13622,3576268.67831731
13623,4049554.84683129
13624,3399047.31533274
13625,4086596.37014137
13626,3634430.05830938
13627,3915571.31876534
13628,3653959.95957605
13629,4147070.10372789
13630,4067861.8757092
13631,2703693.71839437
13632,4033497.37828222
13633,3838751.93878444
13634,3367504.51206076
13635,3888043.21997645
13636,4032554.11966094
13637,4131311.2694204
13638,3789121.87242201
13639,4373325.18938424
13640,3230003.7625111
13641,3790040.79638255
13642,3650143.06793123
13643,3678142.51657899
13644,3937317.95640858
13645,3237706.84036744
13646,3757394.0265779
13647,4311541.27438716
13648,3425966.97538168
13649,4092368.20471766
13650,4226066.91936607
13651,2628900.81365068
13652,3773959.38749027
13653,3616478.26583813
13654,4458146.76974808
13655,4194502.64024908
13656,3502798.59216546
13657,3764292.75906079
13658,2676622.15464414
13659,4296274.38446016
13660,4471655.93071385
13661,3230946.06419693
13662,3612569.13252563
13663,3134566.94193174
13664,4226167.72164313
13665,3478993.41182798
13666,3177091.48150798
13667,3845353.05784817
13668,4282145.85363497
13669,3659137.87983332
13670,3609125.62100355
13671,3835703.07962864
13672,4099303.23648088
13673,3593265.96330678
13674,4730957.52269998
13675,3741344.00254023
13676,4445435.96348782
13677,3920564.18140225
13678,3449808.70748128
13679,3931321.21577949
13680,3839837.50839263
13681,3348953.27259141
13682,3615136.51569246
13683,3480641.68631452
13684,3792406.70233919
13685,4463428.83846067
13686,3374344.36498219
13687,3352748.92000747
13688,3757413.66703036
13689,3738678.6517795
13690,3683897.04532238
13691,3223981.2727517
13692,3371253.53543896
13693,3322314.42062811
13694,3706231.93917361
13695,4231620.89108159
13696,2759654.42266606
13697,3428667.40696672
13698,2886056.35780205
13699,2950466.35417716
13700,4226944.40415374
13701,3393715.31256093
13702,3428514.57868996
13703,3339629.76673582
13704,3503331.75844219
13705,3486274.07895179
13706,2703492.23016305
13707,3470891.54613668
13708,3872667.23045923
13709,4415571.67030356
13710,4393247.42512053
13711,3532640.41997248
13712,3594570.347847
13713,3898857.07849603
13714,3845526.44202456
13715,3839309.50712882
13716,3429433.92590082
13717,2969536.50850937
13718,4010547.36112979
13719,4403146.78148734
13720,3410374.65088009
13721,2788224.9582164
13722,4706481.74395983
13723,4063459.92878555
13724,4003464.87423197
13725,3237085.59199175
13726,3879395.4681894
13727,2944761.6604114
13728,3387974.83330191
13729,3366407.57132962
13730,3892027.55352676
13731,3755464.82582254
13732,4255734.96099787
13733,3916862.3346751
13734,3580263.33532785
13735,3871234.98563635
13736,3206399.24174781
13737,4201499.70208367
13738,3414937.69853335
13739,3707927.37225788
13740,4089445.25386427
13741,4239985.09882506
13742,4821874.99821041
13743,3565402.89650794
13744,3388067.50677362
13745,4858187.08600848
13746,4032413.71846066
13747,3078341.76773705
13748,3377769.10571971
13749,4562212.15615057
13750,4084131.95791646
13751,3858712.54170236
13752,4015542.58539732
13753,3492857.65401351
13754,3770162.65080277
13755,3859655.97616034
13756,4510816.81154325
13757,3853913.39033194
13758,4516052.20420324
13759,3696077.15170001
13760,2946752.19062607
13761,3553675.26292245
13762,4214474.09084259
13763,3917242.43855843
13764,3519084.50160222
13765,3394006.4300306
13766,3365375.1628773
13767,3533231.25555957
13768,3765246.09212516
13769,4386792.43090388
13770,3353269.13289448
13771,4163663.78063928
13772,3456096.83185264
13773,3720386.04397213
13774,2946052.77863402
13775,3643085.19988123
13776,3125895.20928288
13777,3714622.12617825
13778,2531090.24814997
13779,4173137.40137898
13780,4049834.96830601
13781,3521680.20241673
13782,3926845.21361736
13783,3679744.96922821
13784,2939441.46333477
13785,3427874.44528127
13786,3219947.06752596
13787,3702568.21347401
13788,3877739.21680011
13789,3393975.6980722
13790,4057327.58564478
13791,3739764.52950655
13792,3335934.39822884
13793,3564324.13200113
13794,3062827.2274495
13795,3874841.52584399
13796,3727766.94602563
13797,4023215.50805191
13798,3688235.82681865
13799,4610298.40478137
13800,3563407.39572758
13801,4104710.44676224
13802,3465941.9637447
13803,3874902.39099104
13804,4114994.52350656
13805,4041662.75957543
13806,3171660.02558581
13807,3385903.40166667
13808,3817601.36924308
13809,3567928.60433917
13810,3671248.97270657
13811,3962439.73663204
13812,4205898.43622665
13813,4302427.92752163
13814,3818518.93339211
13815,3742411.37584665
13816,3282586.06161487
13817,3302427.5237588
13818,3636689.46852447
13819,3145075.60048868
13820,3960754.40496664
13821,3830337.93591629
13822,2827411.49626812
13823,3102260.9231996
13824,3777323.15496648
13825,2651130.55015316
13826,3943484.0864473
13827,3344104.69844743
13828,2833584.21823259
13829,4656367.53017765
13830,3945892.53931495
13831,3810952.24341378
13832,3505965.09815118
13833,3506991.30487643
13834,3345511.73141485
13835,3513414.99603067
13836,4453684.63597687
13837,3391546.87579614
13838,3831466.01025498
13839,4621478.17960714
13840,3606759.16322837
13841,4160461.66394354
13842,4304993.73792762
13843,3753731.23851965
13844,3725394.2111942
13845,3759509.29722099
13846,3633295.53813699
13847,4416148.27611417
13848,3805091.63849816
13849,3886008.94280403
13850,3446438.34357659
13851,2880237.26168888
13852,3912562.19316287
13853,3695673.26319649
13854,4087425.50115543
13855,3128670.33495735
13856,3441296.48869877
13857,3917320.56088149
13858,2985258.46255919
13859,3922295.54471276
13860,4126361.46300529
13861,4412476.72897579
13862,3753451.60561933
13863,3634619.46543006
13864,3262620.52948582
13865,4044028.34925534
13866,3783915.45830689
13867,2596907.06445766
13868,2714192.53686292
13869,3357648.03964741
13870,4075458.87936615
13871,4075169.55461262
13872,3851718.22921667
13873,3473864.94370899
13874,4111640.91345339
13875,3191403.49820576
13876,4520084.87129714
13877,4388862.32281932
13878,3591939.75226729
13879,4408678.93853757
13880,4089807.11834749
13881,3603886.15354895
13882,2927309.82236142
13883,3815653.37504139
13884,4167656.55614856
13885,2939666.39232897
13886,4132645.81957568
13887,3796512.37565117
13888,2917152.1671006
13889,4529571.69653267
13890,3558535.26470718
13891,4531640.97827436
13892,3225105.66554533
13893,4197312.71572299
13894,3548096.23195404
13895,4069020.26632983
13896,3037777.5622287
13897,3824926.11234253
13898,4108078.3263684
13899,3184862.11824311
13900,3056104.76994877
13901,4112343.38116976
13902,3551585.73907215
13903,3781329.30194613
13904,3665589.79682777
13905,4390474.6660552
13906,3048811.49334708
13907,3937080.6350753
13908,3109836.93122118
13909,2639649.09401878
13910,4033733.96097641
13911,3902669.43103979
13912,2998513.52648523
13913,3066685.90494121
13914,4246894.20277097
13915,3611982.15378888
13916,4585814.61372373
13917,3823551.35237477
13918,4048282.6188697
13919,3337488.54912405
13920,3348836.14357367
13921,3502842.92296172
13922,4541454.60394022
13923,3767684.76520026
13924,4405561.00901526
13925,3755167.38781784
13926,2795856.40032457
13927,4080157.57023343
13928,2956520.95098439
13929,4020893.23385479
13930,3138845.0392421
13931,3252951.4246179
13932,4001520.03157515
13933,3884601.23455074
13934,3345550.20871126
13935,3388888.74821895
13936,4258157.76994996
13937,3509749.38304722
13938,3460787.23612754
13939,4215402.32088669
13940,3643277.34513951
13941,4445258.47907815
13942,3837858.99844922
13943,2982578.58749411
13944,3540471.53696978
13945,3335737.2396097
13946,4234594.89616543
13947,4512444.54377688
13948,3776980.46640118
13949,3328373.52950059
13950,3829472.71874329
13951,3931063.31930969
13952,3710241.61996914
13953,3943664.09518573
13954,2888991.28075451
13955,3868178.09024802
13956,3649330.9603624
13957,4063822.96068061
13958,3650035.65776602
13959,4506454.08837578
13960,3525934.47537483
13961,3798423.98162348
13962,3809001.30252879
13963,3634082.98077902
13964,2552534.43905247
13965,3665433.69011849
13966,3707359.48178449
13967,3748320.64321433
13968,3894202.89735432
13969,3124762.01612274
13970,3296090.83302813
13971,2779741.03655967
13972,3563546.35023866
13973,2753692.36598389
13974,4096792.01361804
13975,3886292.46033737
13976,3111441.10303079
13977,3657536.85776385
13978,4248020.16171999
13979,4214615.88240244
13980,4006111.18785923
13981,3452935.44110532
13982,3733261.0779023
13983,4572846.02637314
13984,3543760.03512024
13985,2668583.28293494
13986,3852971.96978617
13987,3574383.07490924
13988,4120978.63070881
13989,3909044.3728827
13990,4030719.52629338
13991,4178927.38566695
13992,4303878.00408361
13993,3601601.0949641
13994,3989188.34897371
13995,4241365.73305472
13996,3992708.2672146
13997,3452525.81702138
13998,3846530.56660094
13999,4047104.98138334
14000,3737628.24933631
14001,3284880.8081633
14002,3983185.8798893
14003,3867021.82039428
14004,4211858.51737754
14005,3392260.19615783
14006,3907342.97813792
14007,4022908.68933657
14008,3784171.4983284
14009,3168455.84230102
14010,4527599.63690545
14011,4068202.07447085
14012,3467757.97721726
14013,3392299.78007504
14014,4171211.35189251
14015,4144039.56402975
14016,3766262.04929765
14017,3008823.27484351
14018,2644530.52611406
14019,3691630.75402906
14020,4323001.72515337
14021,3663305.97311772
14022,3270846.55427685
14023,4297393.54155875
14024,3676044.3087258
14025,3825768.55840017
14026,4039081.44843788
14027,3096322.20401618
14028,3894501.99932396
14029,3709948.04993767
14030,3126741.87220128
14031,3586582.35817831
14032,3234840.27653558
14033,3358659.0877178
14034,3426703.33068986
14035,3615851.17416414
14036,2970632.90262599
14037,3966170.28885695
14038,3870465.3836554
14039,3876450.79581612
14040,3714798.20214331
14041,3541188.74963156
14042,3584154.21963568
14043,3900360.77405649
14044,4400666.32911468
14045,3659608.35359981
14046,3192719.56918104
14047,3580701.34194218
14048,4346722.29112702
14049,3976621.05360324
14050,4118806.3923342
14051,3675165.96164092
14052,3051426.76463734
14053,4626523.32279196
14054,3490030.82703376
14055,3848591.55475167
14056,4007670.46255972
14057,3279978.51070175
14058,4401043.75089431
14059,4295743.52191518
14060,3064231.07620514
14061,3183398.35171915
